2026-05-03 01:31:57,755 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 6000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:00,563 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 7000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:03,296 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 8000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:06,019 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 9000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:08,964 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 10000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:11,688 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 11000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:14,400 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 12000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:17,353 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 13000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:20,157 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 14000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
2026-05-03 01:32:22,906 INFO    MainThread:47090 [wandb_run.py:_config_callback():1403] config_cb ('_wandb', 'visualize', 'charts/atom_distribution') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/bar/v0', 'fieldSettings': {'label': 'Support', 'value': 'Probability'}, 'stringSettings': {'title': 'Atom Distribution Step 15000'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'charts/atom_distribution_table'}], 'fields': []}]}]}}} None
